host_id	isolate_id
70566b75-bc4b-4e70-8f0b-6e7b9030abd5_lineage2.2.1_strain1	SRR16088327
705830b8-7ac7-4644-afb6-54f9afd74059_lineage2.2.1_strain1	SRR13232642
70a37618-bb78-43ca-a9c0-9aa2ea6b38ae_lineage2.2.1_strain1	SRR10303323
70b6b5b8-67ed-44b9-9bec-e8769477a98b_lineage2.2.1_strain1	SRR10397264
7137a8b4-366f-4f6f-b400-5bbda74d6a8c_lineage2.2.1_strain1	SRR11033675
7166d8c1-49bc-4082-800b-a69c72dd49d9_lineage2.2.1_strain1	SRR10303283
71d2f6fe-a932-40bf-99e8-2c87caeccd0a_lineage2.2.1_strain1	SRR10397128
71d63b20-c129-42b9-96a4-65f47963f7a6_lineage2.2.1_strain1	SRR11033664
71ecae0b-8274-49f2-9de7-4a17b3673abd_lineage2.2.1_strain1	SRR5153597
720cb41b-ea67-49b5-924d-24323f0417a8_lineage2.2.1_strain1	SRR11033713
7238d186-fb31-4624-b830-b8673807ea10_lineage2.2.1_strain1	SRR16088411
725e100f-5515-47f9-adb1-648259bb352e_lineage2.2.1_strain1	SRR7652975
72be8830-39f0-4743-92d1-1df2d21aa9a7_lineage2.2.1_strain1	SRR9738504
72bf1b0e-2741-4bd0-909a-705f6d02f0f0_lineage2.2.1_strain1	SRR13232506
72f8d3e4-feed-44fc-970a-c3c18176e453_lineage2.2.1_strain1	SRR5152902
730473f0-4b5d-48fb-a81b-c16e8874daf3_lineage2.2.1_strain1	SRR3544743
7337a6d5-fca2-48ab-917d-e84e3aac2dc3_lineage2.2.1_strain1	SRR10303297
7340075f-c1da-4d56-83c4-b9fb098d0b64_lineage2.2.1_strain1	SRR10397123
739d8fc2-71a3-4037-a883-e82a6006c2f7_lineage2.2.1_strain1	SRR16088303
74082680-5e8a-46fa-9909-97a56a06ab0d_lineage2.2.1_strain1	SRR16087967
74ae6456-e65c-484d-8243-02dab5eb7b04_lineage2.2.1_strain1	SRR10303302
74d76ed2-d75d-4bce-b2d6-2f83aae73d78_lineage2.2.1_strain1	SRR16087902
757554d4-6b2f-46ac-8997-239a1db62007_lineage2.2.1_strain1	SRR5153722
75892c76-b16c-4449-b87d-4a3b72edb447_lineage2.2.1_strain1	SRR5152951
759940d1-f56a-4b07-9ee8-3ef7e7e79165_lineage2.2.1_strain1	SRR5153228
75f2e541-524f-4e6d-bcfc-6469bb082249_lineage2.2.1_strain1	SRR5153307
763224a2-8721-44a1-a168-45a27f718903_lineage2.2.1_strain1	SRR16088561
763bf9d0-14d1-41ac-a1fc-51a7a1720fae_lineage2.2.1_strain1	SRR10380194
766119f1-15fa-44f7-a415-256319f6304f_lineage2.2.1_strain1	SRR13232691
769c4103-8f01-4dbc-84c8-ff02b2d0df12_lineage2.2.1_strain1	SRR5153235
7751135e-52d4-4511-ab1c-068f21e432bb_lineage2.2.1_strain1	SRR7516395
77550bcd-45b5-4998-94a0-3c606d7446bd_lineage2.2.1_strain1	SRR10397112
77ad3fef-0058-41d6-a7d1-e695e1afa1e5_lineage2.2.1_strain1	SRR5153269
77d72126-420a-44a0-802a-1498e9f12af9_lineage2.2.1_strain1	SRR16088109
77e0ee83-517a-41cc-9679-a189343696a8_lineage2.2.1_strain1	SRR5153712
77e3340e-98f8-4719-8b55-4273a3109652_lineage2.2_strain1	SRR11033701
77e7db5c-4537-4358-b123-0ac32d45233d_lineage2.2.1_strain1	SRR16088506
783dc088-cf8f-49d0-9a40-d431aa04eb3a_lineage2.2.1_strain1	SRR11033743
78520813-0e17-4858-9a24-478e1fc5cf4e_lineage2.2.1_strain1	SRR16088057
78601225-fa49-49c1-b74c-fca05b6652eb_lineage2.2.1_strain1	SRR16088427
786e9cab-86b5-4043-b4b5-3a863fde988f_lineage2.2.1_strain1	SRR7653602
78f83c56-8f4a-400d-8fed-8cc600ede8ab_lineage2.2.1_strain1	SRR13232490
798f083f-29cb-43d2-aa80-3399c0c6ae3f_lineage2.2.1_strain1	SRR10380178
79e5e1f5-56a0-41a7-817b-24d1611d0a0a_lineage2.2.1_strain1	SRR10397100
79f67b86-5671-4e4e-b8e7-002aae38cd0a_lineage2.2.1_strain1	SRR5153606
7a46ea33-2e6a-4e42-bd16-89bc495a09eb_lineage2.2.1_strain1	SRR5152952
7a62cb47-20fc-41f4-a6cc-0e391dca9fd9_lineage2.2.1_strain1	SRR7655785
7ab361f9-bf90-4335-ab31-7abfdc273189_lineage2.2.1_strain1	SRR10380188
7ac98c7c-f58b-4d04-9765-d2464acce471_lineage2.2.1_strain1	SRR13232610
7ad730e3-d8b4-4d7a-a847-46ca3d802a46_lineage2.2.1_strain1	SRR13232649
7b5de76d-2cb3-45e2-9f8b-6827a6403c47_lineage2.2.1_strain1	SRR1159661
7b64c125-effa-4dba-a084-70ca192a7fea_lineage2.2.1_strain1	SRR3544726
7bbf8389-0040-4786-bf11-63deb9d89732_lineage2.2.1_strain1	SRR7655618
7bd9185a-a97e-4a30-95ef-a4c1eb97f7c6_lineage2.2.1_strain1	SRR16088062
7bf462cf-7c2b-4493-80f7-3e99ab3b4e49_lineage2.2.1_strain1	SRR7653023
7c3f3781-b698-4c34-bbcd-c9d295f1d87f_lineage2.2.1_strain1	SRR16088395
7c74b52e-908e-40ce-aece-e14e6c85b41d_lineage2.2.1_strain1	SRR10303327
7c7f87cd-48c3-49bb-9f17-20e9eb96a17e_lineage2.2.1_strain1	SRR6357004
7c9b4546-0595-457d-8965-2e82723e001e_lineage2.2.1_strain1	SRR13232556
7cb16ae3-dd58-451c-b08d-729da4d5b848_lineage2.2.1_strain1	SRR16088065
7cb42dc2-6cb1-42fd-832c-5586f1a4077e_lineage2.2.1_strain1	SRR5153275
7d185f38-c148-413c-b260-258229116bdf_lineage2.2.1_strain1	SRR5153831
7d7453b2-ae02-4e30-b4ee-189e80b42284_lineage2.2.1_strain1	SRR16088067
7d7f937b-93ad-452f-963e-9b2c0a1ae5fc_lineage2.2.1_strain1	SRR7657755
7daec0ba-82e1-46cb-8d1e-d755b68b1da1_lineage2.2.1_strain1	SRR10397173
7dbd0201-a31b-47ed-994b-436122ccedc3_lineage2.2.1_strain1	SRR16088181
7e2fc64a-cdfd-44d3-8f4f-99b95b44564e_lineage2.2.1_strain1	SRR13232538
7e358fa8-9579-431f-8260-f646222a11de_lineage2.2.1_strain1	SRR16087914
7e698b5f-c248-4120-b36c-ffe321c76a65_lineage2.2.1_strain1	SRR13232449
7e82f3de-8e4f-4c5e-99ce-d471af2dd391_lineage2.2.1_strain1	SRR5152958
7f07e58a-bfcf-4811-adbb-dd801edbfda7_lineage2.2.1_strain1	SRR13232618
7f5c4ba5-101f-4169-a322-068dbb85288c_lineage2.2.1_strain1	SRR5153710
7fa16327-95b5-436e-bb6e-2fc5a43c2328_lineage2.2.1_strain1	SRR5153217
8016ca32-3024-4103-8806-81747e4bffe4_lineage2.2.1_strain1	SRR16088541
801b2af7-f5a7-4ffb-acd3-6d00d3675a8d_lineage2.2.1_strain1	SRR10303307
8035b8de-16f5-433e-91c9-8991ba6ff88f_lineage2.2.1_strain1	SRR16088553
803dc6e8-a908-48d0-aa08-7d9c384b5e95_lineage2.2.1_strain1	SRR10397129
809a1db7-54f3-44d5-9875-f267c9854f48_lineage2.2.1_strain1	SRR10397115
8144b1a9-fba9-4a7b-b116-6c21f07009fd_lineage2.2.1_strain1	SRR16088562
817242c7-c6ff-4a71-adbd-bc6cf1cba13f_lineage2.2.1_strain1	SRR6458458
81d9e346-cbae-4a15-b619-e5e5581009fa_lineage2.2.1_strain1	SRR16088581
81f122dc-033a-4449-84b9-d1d0fcde05ad_lineage2.2.1_strain1	SRR5153317
82094279-be1d-445b-93d1-c29a4cdfde4c_lineage2.2.1_strain1	SRR13232602
822e1f49-02e1-4ccc-b863-b7d3af3324b5_lineage2.2.1_strain1	SRR16088402
82704be7-466d-452b-8524-21e0ddcfd37c_lineage2.2.1_strain1	SRR5153612
82961060-86b9-4541-b49d-45ed8cd7cb35_lineage2.2.1_strain1	SRR16088432
82bc7236-be23-40e9-bd25-25f0e2322db5_lineage2.2.1_strain1	SRR5153871
830472fa-64a4-4f7f-8c54-8147840713dd_lineage2.2.1_strain1	SRR16088532
83116c54-d59f-4505-bbde-f494260be9c4_lineage2.2.1_strain1	SRR13232608
83496289-8ff8-4591-8725-3957ef98262d_lineage2.2.1_strain1	SRR7657761
8363c455-c414-4d52-a25c-1d6ba07d572c_lineage2.2.1_strain1	SRR13232430
83d72889-fda5-45d7-90b4-94747d89c8b8_lineage2.2.1_strain1	SRR6458450
845fb33f-e9cc-4e18-8f0c-c72aa7181173_lineage2.2.1_strain1	SRR13232396
84f8c099-8d15-4e94-9362-1ada7a3d3828_lineage2.2.1_strain1	SRR7516299
8501af8e-2ae4-4ef4-8baa-c9694fcf7bd4_lineage2.2.1_strain1	SRR16088060
85524997-30ac-48f6-922a-4d144d502d33_lineage2.2.1_strain1	SRR11033756
8554ecad-87ff-4b39-ae44-b921e630cc89_lineage2.2.1_strain1	SRR10430329
856fe0b9-1cd2-4530-8adc-826e0ed6277c_lineage2.2.1_strain1	SRR6356939
85710d7a-d600-48c9-91b6-ed54f9dc9a00_lineage2.2.1_strain1	SRR13232697
85f8565e-6954-4d1b-8ac3-64b2cb1d596d_lineage2.2.1_strain1	SRR13232605
86723232-da6b-4e68-ae08-5656202fbd6a_lineage2.2.1_strain1	SRR16088151
86a64d48-4f73-4ec6-b5b8-144bf6457dc9_lineage2.2.1_strain1	SRR11033699
86b682d0-085a-4b55-8782-4eec4f3c6379_lineage2.2.1_strain1	SRR11033621
8749dd6d-fdb4-40e4-b701-fea8d611561b_lineage2.2.1_strain1	SRR16088116
876af69f-36f4-4cda-9453-af8737625d42_lineage2.2.1_strain1	SRR6458448
87c1cc82-796f-4c93-a198-5e4f5e73f481_lineage2.2.1_strain1	SRR6356926
87e84362-e385-4b8e-9419-7b80bc1ae8d9_lineage2.2.1_strain1	SRR6356953
87fd103a-0c17-451c-83e0-cf7081dba229_lineage2.2.1_strain1	SRR3544745
8814168e-84c7-44e2-8a83-40240a5a2b04_lineage2.2.1_strain1	SRR13243559
8864577a-9905-4de1-8693-752352b3e6ed_lineage2.2.1_strain1	SRR10379905
886ef86c-bf52-4eae-96b7-5d49f90bacd9_lineage2.2.1_strain1	SRR16088284
888755cd-3445-4335-8718-53737da80141_lineage2.2.1_strain1	SRR6458394
88a92382-eff0-4234-980b-86faac236acb_lineage2.2.1_strain1	SRR13232546
89536a66-f189-4d35-a64c-d722eddc8309_lineage2.2.1_strain1	SRR10303328
89782c08-c74a-4104-9b5d-5c2ac024671f_lineage2.2.1_strain1	SRR13232486
897f4656-bb91-4408-a857-3a05cf7be194_lineage2.2.1_strain1	SRR10380201
899fc944-897c-4749-85bd-f994f902545f_lineage2.2.1_strain1	SRR13232695
89e5c272-2556-4ee4-86f7-bb7ba0070f03_lineage2.2.1_strain1	SRR5153080
8a35cbde-78dc-4b89-bf5a-0a59a6c7bf0b_lineage2.2.1_strain1	SRR7653603
8a4ce3e6-7b16-4567-8e5b-4e3df41ac02b_lineage2.2.1_strain1	SRR16088168
8adbced4-0766-45dd-a8b1-d16fc1ff8719_lineage2.2.1_strain1	SRR13232653
8b122b36-c080-4d83-8764-f546d3314a1b_lineage2.2.1_strain1	SRR10379977
8b146822-6e84-4486-9118-69f4d83d60be_lineage2.2.1_strain1	SRR10397175
8b3a137a-e4f9-4304-970d-7fbcd45f0b1f_lineage2.2.1_strain1	SRR7516334
8b935c71-cb5e-4209-b2f1-7b523f91dd98_lineage2.2.1_strain1	SRR7516451
8bc4ee2f-01d4-49d5-a566-da31cd1a6d00_lineage2.2.1_strain1	SRR10379973
8bdd8088-6c5f-4f9a-84d0-2279413dabfd_lineage2.2.1_strain1	SRR7516447
8bfe4636-0f54-4073-98c6-f30d18f47b00_lineage2.2.1_strain1	SRR10397270
8c101862-6707-46c0-9617-d572a193d055_lineage2.2.1_strain1	SRR7653608
8c129fb9-28ac-4b2a-95fa-31496b4b2741_lineage2.2.1_strain1	SRR16087921
8c167f1f-4fa4-443f-af24-60a3f2fd8ce2_lineage2.2.1_strain1	SRR13243563
8c4f5bf0-e91a-4d8b-bded-4a10ac65e965_lineage2.2.1_strain1	SRR7653027
8cddd757-fba7-44d0-a5c7-0be4da272e7c_lineage2.2.1_strain1	SRR7657752
8da5a648-4f62-4984-a9e3-10eb2ee747e8_lineage2.2.1_strain1	SRR5153233
8dc34629-4874-40bd-a677-a0361376386e_lineage2.2.1_strain1	SRR13232562
8e0b5227-9c58-4708-903b-596d14dc0f37_lineage2.2.1_strain1	SRR10430326
8e2c7936-a11f-4faa-9395-4eada2c78f3d_lineage2.2.1_strain1	SRR10397117
8e438c8c-33d8-4ab8-bdfb-7036c03518e3_lineage2.2.1_strain1	SRR13232525
8e882559-b33d-4458-8cc2-56426f8a281e_lineage2.2.1_strain1	SRR10397110
8ee1f25c-a627-498f-9a2f-04400f8fd727_lineage2.2.1_strain1	SRR6807682
8f24f384-61f4-4cd6-8464-6941344a1c00_lineage2.2.1_strain1	SRR10380149
8f3c050a-3bd0-4024-a6af-3a3a5735da77_lineage2.2.1_strain1	SRR13232656
8f3ebab3-e0f1-4eba-b392-7eeef6ad35e7_lineage2.2.1_strain1	SRR7516298
8f54fb7b-a745-46fa-968d-6387c0d1b822_lineage2.2.1_strain1	SRR16087919
8fa740bb-7742-4b56-9b48-6c87bdc46cf9_lineage2.2.1_strain1	SRR6458425
8fa9e427-668f-4824-9465-cbacd074b3fa_lineage2.2.1_strain1	SRR16088185
8fb674ab-4d70-45c4-8a42-8a0d201596b6_lineage2.2.1_strain1	SRR13243561
902ef741-d149-4739-ab16-7b103a2b660e_lineage2.2.1_strain1	SRR13232426
9037e53a-d4b3-4084-8a5b-9756d1638b48_lineage2.2.1_strain1	SRR10379970
9049c968-6b9c-4661-aa13-4a93363f4096_lineage2.2.1_strain1	SRR10379894
905b62a9-4bce-4ec9-84b7-6ee72775b358_lineage2.2.1_strain1	SRR7654035
90ee8d21-b801-463d-ad39-cfa1b10544d5_lineage2.2.1_strain1	SRR16087888
916176da-41d6-48e6-95b7-0594f7b37b1a_lineage2.2.1_strain1	SRR16088308
919578f3-9c74-43cb-8434-5747da1a0e54_lineage2.2.1_strain1	SRR13232450
91a167ce-5a72-48fc-9d80-c97c9f4df9cb_lineage2.2.1_strain1	SRR10397227
92393bbe-e82e-46a3-8e67-f98f2f3431b4_lineage2.2.1_strain1	SRR5153092
93081d38-854e-4d2c-aa69-83a6697f088d_lineage2.2.1_strain1	SRR10397262
93863027-7790-4829-afd5-68f5928931bd_lineage2.2.1_strain1	SRR16087892
94388352-efb9-4442-a846-d899ffc65d3f_lineage2.2.1_strain1	SRR16087883
944fd671-a599-4814-a9c5-084e10978a3b_lineage2.2.1_strain1	SRR7653015
946a5eb0-246d-4ac8-86b9-2694d3db3a6e_lineage2.2.1_strain1	SRR10397241
948d8b12-6d0b-45f1-a81e-7a3adea9ca33_lineage2.2.1_strain1	SRR11033718
94b6dfff-a76b-472e-b555-0ec2cf41001c_lineage2.2.1_strain1	SRR10303341
94eb63ad-82f3-4020-a514-0ac9680650f5_lineage2.2.1_strain1	SRR5153320
952aba7d-d392-4440-a99a-66330c471d9e_lineage2.2.1_strain1	SRR5153331
9571658b-5d74-4c87-8591-12bb49667082_lineage2.2.1_strain1	SRR7657754
95729dc4-2118-4f06-b413-395fb26b2a06_lineage2.2.1_strain1	SRR13232442
95e6a51c-ba8e-4ca9-9a88-9a772af4de57_lineage2.2.1_strain1	SRR11033678
9639a4fd-f846-4b6a-8ce8-c35dd4bc6467_lineage2.2.1_strain1	SRR13232598
965ef918-0375-40ac-a2ae-8b8aa4b64509_lineage2.2.1_strain1	SRR16088154
96b98dc6-8832-44a4-b48b-b759c0c61eaa_lineage2.2.1_strain1	SRR16088416
96c084b3-2e41-4b66-8244-7eb8b9282f71_lineage2.2.1_strain1	SRR16087880
973ced29-611a-4db5-8b5e-01ddc0e2e8b5_lineage2.2.1_strain1	SRR10397160
977837c0-7249-466d-8db7-6ac1ad0d0fb3_lineage2.2.1_strain1	SRR16088147
97fa52c8-67c3-4cc7-ab4c-3851efa3d139_lineage2.2.1_strain1	SRR10397098
9801d3b6-f0ca-48fd-a90b-c3cadb330c93_lineage2.2.1_strain1	SRR6356941
983b33ce-9708-4b28-b3f4-f274a54a4636_lineage2.2.1_strain1	SRR5153919
986aa102-edf4-406c-ba5d-3076fce4c583_lineage2.2.1_strain1	SRR10303291
98e7f6dd-617b-4471-84af-850dc76e3078_lineage2.2.1_strain1	SRR6356951
98ff5226-3d02-42fa-827d-9376105f28e7_lineage2.2.1_strain1	SRR10303337
991b7e63-1e96-43b7-b1e1-0021aa0c730e_lineage2.2.1_strain1	SRR16088567
9989507e-9d1c-4674-b11e-8ba13e142270_lineage2.2.1_strain1	SRR5153608
99ea3f6a-6fd7-4894-8cc6-c19a33b39c94_lineage2.2.1_strain1	SRR5153081
9a1136f1-95c3-41aa-92ff-0fce0dcb4909_lineage2.2.1_strain1	SRR10397268
9a92aa3c-1d3e-4b48-938d-dd5eb5d32606_lineage2.2.1_strain1	SRR7657746
9aa2e8e2-cb77-4798-97ea-a1d47359c53b_lineage2.2.1_strain1	SRR7516327
9ac27a52-1ab0-42f3-b36d-4e70fab0387f_lineage2.2.1_strain1	SRR5153335
9b293434-82ba-4898-80f2-5f2fe6fa5032_lineage2.2.1_strain1	SRR16088263
9b6f7278-9b63-416c-b48f-6fd11e1997ce_lineage2.2.1_strain1	SRR16088266
9b9dfdb6-80e2-4db1-8d0b-0faf438b8df6_lineage2.2.1_strain1	SRR1159521
9bae0b51-dad8-425a-affb-a9af1a4a52c1_lineage2.2.1_strain1	SRR16087937
9bb5b972-bfc8-44c1-aa33-c2a21d42edc5_lineage2.2.1_strain1	SRR10380096
9bb960ba-75cf-45ad-90c5-aa6fcc48fb8f_lineage2.2.1_strain1	SRR16088016
9bd2eeda-120d-4925-a866-439657591a8b_lineage2.2.1_strain1	SRR1159349
9bdce5c2-b369-430a-8d39-b240f99fb2b5_lineage2.2.1_strain1	SRR10379897
9c1234ce-afac-4b95-af6d-a69c4c096b4e_lineage2.2.1_strain1	SRR10303351
9c313646-d840-4807-9aaf-4da75d18c38d_lineage2.2.1_strain1	SRR6356955
9c7429a8-8865-4093-8ffd-23a56c884881_lineage2.2.1_strain1	SRR5153723
9d1f5f8e-9110-4a47-8d83-14345690085c_lineage2.2.1_strain1	SRR5153509
9dc2da35-569a-42cc-89cd-086b50f00945_lineage2.2.1_strain1	SRR13232476
9de50828-eef1-4c38-8c92-2d207d12d050_lineage2.2.1_strain1	SRR10397210
9debdf2c-9b66-43f2-a10f-1a240d646355_lineage2.2.1_strain1	SRR16088297
9e07d124-bae7-46db-bdae-b2ae0f810b66_lineage2.2.1_strain1	SRR16088161
9eafd743-163b-448a-96ad-2981969b1c1a_lineage2.2.1_strain1	SRR10397168
9ee29a1f-c2eb-4620-9483-6c409da0f800_lineage2.2.1_strain1	SRR16088507
9eef79bd-ecca-428b-9ecc-b15450c47cb9_lineage2.2.1_strain1	SRR5153231
9ef9c858-7bba-4b27-90c3-52595b54c755_lineage2.2.1_strain1	SRR13232484
9f2ce082-4be3-48d8-b636-ec10c24f9505_lineage2.2.1_strain1	SRR5153226
9fc2853d-4e89-47d2-872c-72049cbffff2_lineage2.2.1_strain1	SRR10397180
9fc95d70-6410-40a8-a05c-4965e66e383a_lineage2.2.1_strain1	SRR16088407
a01d2adc-1346-4048-9f72-ebd4338401fd_lineage2.2.1_strain1	SRR13232786
a025ebb0-65f3-41af-8552-36e834f9b65b_lineage2.2.1_strain1	SRR16087879
a09772ee-97d5-48d5-9196-64cd963955e8_lineage2.2.1_strain1	SRR16088437
a0a4fcca-e67e-4e97-a05a-f7c55fe1dc19_lineage2.2.1_strain1	SRR7655977
a0add75d-7008-48f5-9950-e59acc900acb_lineage2.2.1_strain1	SRR10303306
a0b100a2-2448-4b15-a264-be9beb2fde9f_lineage2.2.1_strain1	SRR11033693
a114dc16-483d-4c48-87f9-f4a51388266d_lineage2.2.1_strain1	SRR13232444
a1a31a57-07e9-4776-a745-bf0d1d131294_lineage2.2.1_strain1	SRR16088198
a1c11b8f-e074-4421-ab28-c6bde0fa9836_lineage2.2.1_strain1	SRR13232601
a1c8b114-8e6e-466f-8ed5-54c5e36d8d03_lineage2.2.1_strain1	SRR6356961
a1de0e58-dea1-48b5-8279-b7b58d06dca9_lineage2.2.1_strain1	SRR16088500
a1e67873-2031-48c4-b22f-55edd174b0d3_lineage2.2.1_strain1	SRR11033640
a1eeb2c3-6c62-44a8-83a7-749a64e025b9_lineage2.2.1_strain1	SRR6458441
a271e25f-f92a-46b6-a837-065f2775f642_lineage2.2.1_strain1	SRR10379922
a2876207-574e-4833-8ddf-473dee53b1f2_lineage2.2.1_strain1	SRR5153093
a30a6ba0-d24a-46ab-8bde-36b6e8e51141_lineage2.2.1_strain1	SRR16088497
a30e680b-ae27-4550-ab1a-d2fbe13a1894_lineage2.2.1_strain1	SRR5152903
a32a985d-c6c5-4023-8cc7-7bec3802092f_lineage2.2.1_strain1	SRR10379886
a36d0c00-ad0c-498e-8856-6d248c69cd3f_lineage2.2.1_strain1	SRR13243567
a36d8433-ae84-4bad-a0b2-46a890adf731_lineage2.2.1_strain1	SRR10303281
a3705269-0d84-416e-b4f6-5d2443acb724_lineage2.2.1_strain1	SRR7516359
a42ebf55-0f58-46cc-8eb6-a40ed455f7fd_lineage2.2.1_strain1	SRR16088571
a440f84e-8d80-4958-8069-c98dfaa6352e_lineage2.2.1_strain1	SRR10397206
a466a119-b532-468b-9e67-324a130ea4b8_lineage2.2.1_strain1	SRR10303313
a471692b-5753-4373-9817-01a10a80e31e_lineage2.2.1_strain1	SRR5153076
a477b361-dd68-4094-8f7f-62c7996d2f23_lineage2.2.1_strain1	SRR3743436
a490114c-30c9-4511-9541-83f316ea60c1_lineage2.2.1_strain1	SRR13232403
a4ac191a-4a3d-480d-bf64-c6450959827b_lineage2.2.1_strain1	SRR16088464
a4dc3056-5733-40ee-87fd-62717c772e86_lineage2.2.1_strain1	SRR11033688
a4e05c1a-70a6-4f5a-ab63-156693b5172c_lineage2.2.1_strain1	SRR5153074
a50d0a2d-5ba4-49b9-b01e-345a839132ba_lineage2.2.1_strain1	SRR5153326
a59d167b-f9a2-49b2-839d-22efc1bb6678_lineage2.2.1_strain1	SRR3743393
a5b283b9-f70b-4e04-88f4-bf4e45af05c3_lineage2.2.1_strain1	SRR7653017
a5cf63cd-0cc1-4ae7-a278-5e96a2f07963_lineage2.2.1_strain1	SRR13232627
a5fec290-1beb-4a4d-a107-102964d4f548_lineage2.2.1_strain1	SRR10303326
a64f840b-b6e5-4391-bf5c-987869fda398_lineage2.2.1_strain1	SRR11033778
a677cc0a-1680-4bce-97bc-0d75290d78cd_lineage2.2.1_strain1	SRR16088267
a7613c36-3936-4e8e-9883-04339301977a_lineage2.2.1_strain1	SRR10397184
a7699c60-16c3-4665-984e-82c2501c9810_lineage2.2.1_strain1	SRR10380113
a78affb0-387a-4ab1-bdc1-b5ad807038c0_lineage2.2.1_strain1	SRR16088485
a79da907-adf6-4f21-a8cf-f48eca4c04ee_lineage2.2.1_strain1	SRR7653084
a7bf7deb-1744-40d0-92c7-ad498b96c944_lineage2.2.1_strain1	SRR10380238
a7fb1751-465a-4c3c-8640-0bc0ec4cd3b9_lineage2.2.1_strain1	SRR7516361
a7fe485a-d712-471b-b281-5b343a003644_lineage2.2.1_strain1	SRR10525340
a803432c-a2c6-4cdc-b332-8e7cbed67b50_lineage2.2.1_strain1	SRR13232624
a8aed9d4-3582-4ef5-a672-d1d95999d07a_lineage2.2.1_strain1	SRR6458413
a8fae02e-391a-4626-b721-96bfdb73e113_lineage2.2.1_strain1	SRR5153083
a95048c2-8c88-4aae-8050-8f9a23cf47d3_lineage2.2.1_strain1	SRR10303352
a9b85b6b-b59e-42c5-b33a-d1a22dc7449d_lineage2.2.1_strain1	SRR16088153
a9c22410-096d-45e2-8390-e256e8c3f5a2_lineage2.2.1_strain1	SRR10397132
aa0e5de6-3b3f-41ff-82c1-1458bd9c49b4_lineage2.2.1_strain1	SRR16088392
aa8b0297-3187-47c9-8966-514de0eb872b_lineage2.2.1_strain1	SRR6356935
aa987345-2e19-4634-acde-19a016f65f6d_lineage2.2.1_strain1	SRR13232594
aaeb6d6a-199e-4c94-8299-3f951537f65f_lineage2.2.1_strain1	SRR16088445
ab09a025-1a37-4c97-80c8-275ca270841f_lineage2.2.1_strain1	SRR10397265
ab29f908-985d-4e3a-a03c-448d8c9c3974_lineage2.2.1_strain1	SRR5153598
ab405df8-437d-4899-bf3d-913c2cc80b2a_lineage2.2.1_strain1	SRR10380171
ab6a2889-a266-46b2-b68f-e1fc8da738fe_lineage2.2.1_strain1	SRR13232584
ab81d7d5-2b55-4036-87f2-8290cc57d6b2_lineage2.2.1_strain1	SRR10397200
ab844114-ff7c-4030-98f5-24edfd2565f2_lineage2.2.1_strain1	SRR5153223
abcf6c54-8ba8-4382-ab1e-f31fa7a95a88_lineage2.2.1_strain1	SRR13232579
abe5700d-6b94-49c9-aee7-bf8012e897dc_lineage2.2.1_strain1	SRR13232696
ac0dcce6-c497-4ebc-a840-a0378ec42746_lineage2.2.1_strain1	SRR16087944
ac35e28f-7ca0-43ec-a70b-4dcdf0415b6c_lineage2.2.1_strain1	SRR13232643
ac4b9ee4-e175-435b-8e3e-0da0091cca6b_lineage2.2.1_strain1	SRR6356928
ac6f5c0c-bf23-48c8-b6c7-ee867bad83d2_lineage2.2.1_strain1	SRR7657753
ac78c0e2-208d-47a5-bc97-29e415b03697_lineage2.2.1_strain1	SRR13232409
ac88fefb-c481-4038-8024-a110cb6491ce_lineage2.2.1_strain1	SRR11033731
acc83fe5-814f-40de-91e5-d2cb5b36a8eb_lineage2.2.1_strain1	SRR13232745
acf223f2-7b6f-4ecf-a902-e1f33a27b4f4_lineage2.2.1_strain1	SRR10303299
ad2e857e-499f-4e89-bdbb-ae68d8b86278_lineage2.2.1_strain1	SRR10397150
ad382059-5492-430b-9b5e-6103cb0c0751_lineage2.2.1_strain1	SRR10380137
ad61b457-f590-4064-8280-ce8cc9140282_lineage2.2.1_strain1	SRR7516292
addc5b69-f1df-4000-bdcb-4683bb1ce026_lineage2.2.1_strain1	SRR5153271
addedc0c-760b-4ae3-b960-9b2521ce3670_lineage2.2.1_strain1	SRR11033767
ae0de434-f85b-4feb-b16b-872df8ef1181_lineage2.2.1_strain1	SRR13232736
ae357c55-eaf9-4551-9f9c-5cadf4cc37e7_lineage2.2.1_strain1	SRR16088587
ae366b68-d982-4778-a40c-d941c42da4ca_lineage2.2.1_strain1	SRR10397198
ae3abbce-601c-4250-bb43-043784c28cc1_lineage2.2.1_strain1	SRR6458383
ae66bd20-9e97-4d19-b79b-5c151353142d_lineage2.2.1_strain1	SRR11033599
ae6725fd-b7f4-4005-afad-6f045c6934e6_lineage2.2.1_strain1	SRR16088425
ae6c3ef9-2266-4053-b4df-c2ae55de97f7_lineage2.2.1_strain1	SRR13232478
aebff4fd-8d67-41da-9815-9b05e278b143_lineage2.2.1_strain1	SRR16087916
af13a07a-7183-4a5d-8bcb-c25dfeeb8d86_lineage2.2.1_strain1	SRR6357003
af567b05-033d-4281-a98a-0b119a00fc82_lineage2.2.1_strain1	SRR16087976
af64b90a-c645-4630-824e-d39c4d46492c_lineage2.2.1_strain1	SRR6458432
afddfd3e-5f16-490c-8cc6-fe0fb440169e_lineage2.2.1_strain1	SRR16088314
afe8b99d-4956-4622-b3b2-020e05f7c55d_lineage2.2.1_strain1	SRR10397155
